,LAT,LON,CORR_DEPTH,MAG_TOT,MAG_TOT2,MAG_RES,GRA_OBS,EOTVOS,FREEAIR,LINEID
2017-09-27 23:16:00+00:00,-27.07211,72.51504,3730.7,47019.7,47021.2,1.7,979092.2,-34.6,-10.4,7-120
2017-09-27 23:17:00+00:00,-27.0704,72.51341,3623.2,47015.9,47077.7,-0.3,979091.8,-34.2,-10.4,7-120
2017-09-27 23:18:00+00:00,-27.06868,72.51182,3710.3,47013.6,47015.3,-0.8,979091.2,-33.8,-10.6,7-120
2017-09-27 23:19:00+00:00,-27.06695,72.51024,3701.0,47013.9,47014.6,-0.1,979090.8,-33.4,-10.8,7-120
2017-09-27 23:20:00+00:00,-27.06523,72.50868,3732.7,47013.5,47013.1,1.4,979090.6,-33.3,-10.8,7-120
2017-09-27 23:21:00+00:00,-27.06353,72.50712,3732.1,47016.9,47015.8,3.4,979090.4,-33.6,-11.0,7-120
2017-09-27 23:22:00+00:00,-27.06184,72.50553,3712.0,47017.7,47016.3,6.8,979090.9,-33.8,-11.1,7-120
2017-09-27 23:23:00+00:00,-27.06016,72.50394,3702.2,47022.1,47017.8,10.6,979090.3,-33.8,-10.9,7-120
2017-09-27 23:24:00+00:00,-27.05847,72.50235,3666.6,47025.1,47022.6,15.9,979090.4,-33.7,-10.8,7-120
2017-09-27 23:25:00+00:00,-27.05677,72.50076,3702.9,47030.3,47026.1,21.2,979090.4,-34.0,-10.9,7-120
2017-09-27 23:26:00+00:00,-27.05506,72.49915,3718.4,47032.9,47029.7,26.1,979090.6,-34.2,-10.8,7-120
2017-09-27 23:27:00+00:00,-27.05337,72.49754,3704.2,47040.0,47036.8,33.1,979089.5,-34.8,-10.8,7-120
2017-09-27 23:28:00+00:00,-27.05167,72.49591,3707.1,47044.8,47041.8,39.2,979090.3,-34.3,-10.8,7-120
2017-09-27 23:29:00+00:00,-27.04997,72.49429,3656.3,47049.5,47049.2,45.8,979090.1,-33.9,-10.9,7-120
2017-09-27 23:30:00+00:00,-27.04828,72.49272,3656.5,47057.5,47075.9,53.0,979089.7,-33.2,-10.9,7-120
2017-09-27 23:31:00+00:00,-27.04658,72.49118,3677.6,47062.9,47052.9,60.4,979088.7,-33.0,-11.3,7-120
2017-09-27 23:32:00+00:00,-27.04487,72.48963,3682.5,47067.2,47064.5,66.8,979089.0,-33.0,-11.6,7-120
2017-09-27 23:33:00+00:00,-27.04316,72.48806,3663.3,47071.8,47069.4,71.1,979088.8,-33.5,-11.7,7-120
2017-09-27 23:34:00+00:00,-27.04145,72.48647,3671.0,47075.1,47072.5,76.3,979088.5,-33.9,-11.7,7-120
2017-09-27 23:35:00+00:00,-27.03974,72.48486,3645.4,47080.5,47077.2,81.5,979088.0,-34.4,-11.8,7-120
2017-09-27 23:36:00+00:00,-27.03804,72.48323,3703.2,47082.8,47078.9,86.0,979088.2,-34.3,-11.8,7-120
2017-09-27 23:37:00+00:00,-27.03635,72.48162,3686.4,47086.2,47062.8,89.7,979087.8,-34.3,-11.8,7-120
2017-09-27 23:38:00+00:00,-27.03465,72.48002,3683.4,47088.7,47086.7,92.7,979087.7,-34.2,-11.7,7-120
2017-09-27 23:39:00+00:00,-27.03294,72.47842,3619.6,47090.4,47088.7,95.9,979087.5,-34.4,-11.8,7-120
2017-09-27 23:40:00+00:00,-27.03123,72.47682,3650.5,47092.7,47089.7,98.3,979087.7,-34.3,-11.6,7-120
2017-09-27 23:41:00+00:00,-27.02951,72.47521,3618.7,47093.1,47090.9,100.5,979086.8,-34.2,-11.7,7-120
2017-09-27 23:42:00+00:00,-27.0278,72.47361,3633.9,47095.6,47093.2,103.4,979087.6,-33.7,-11.8,7-120
2017-09-27 23:43:00+00:00,-27.02609,72.47202,3654.2,47096.2,47138.7,105.5,979087.2,-33.9,-11.9,7-120
2017-09-27 23:44:00+00:00,-27.02438,72.47042,3666.9,47097.1,47099.4,107.4,979086.9,-34.0,-11.9,7-120
2017-09-27 23:45:00+00:00,-27.02269,72.46882,3681.2,47095.3,47096.9,107.5,979086.9,-34.0,-12.1,7-120
2017-09-27 23:46:00+00:00,-27.021,72.46722,3676.1,47094.8,47095.4,107.3,979085.9,-34.0,-12.4,7-120
2017-09-27 23:47:00+00:00,-27.01929,72.46564,3668.0,47094.0,47098.4,107.9,979086.0,-33.6,-12.5,7-120
2017-09-27 23:48:00+00:00,-27.01758,72.46407,3629.0,47094.2,47082.8,109.8,979085.8,-33.6,-12.6,7-120
2017-09-27 23:49:00+00:00,-27.01588,72.46249,3661.2,47094.9,47095.4,111.0,979085.5,-33.6,-12.6,7-120
2017-09-27 23:50:00+00:00,-27.0142,72.4609,3641.3,47096.1,47095.1,111.8,979085.6,-33.6,-12.8,7-120
2017-09-27 23:51:00+00:00,-27.01252,72.45932,3648.8,47095.5,47095.8,113.7,979084.5,-33.8,-12.9,7-120
2017-09-27 23:52:00+00:00,-27.01083,72.45774,3640.6,47097.2,47096.5,115.2,979084.8,-33.5,-13.1,7-120
2017-09-27 23:53:00+00:00,-27.00913,72.45617,3673.8,47095.0,47096.4,115.9,979084.5,-33.7,-13.2,7-120
2017-09-27 23:54:00+00:00,-27.008,72.45512,3660.3,47026.3,47096.0,116.7,979084.1,-33.4,-13.2,7-120
2017-09-27 23:55:00+00:00,-27.00575,72.45301,3665.2,47096.7,47095.7,119.3,979084.4,-33.8,-13.3,7-120
2017-09-27 23:56:00+00:00,-27.00408,72.45142,3667.6,47098.4,47097.5,121.1,979083.8,-33.8,-13.4,7-120
2017-09-27 23:57:00+00:00,-27.00241,72.44984,3712.4,47122.7,47097.4,122.7,979083.7,-33.7,-13.4,7-120
2017-09-27 23:58:00+00:00,-27.00072,72.44826,3711.4,47099.4,47099.4,125.0,979083.6,-33.7,-13.4,7-120
2017-09-27 23:59:00+00:00,-26.99903,72.44668,3680.5,47103.2,47094.3,128.3,979083.5,-33.8,-13.4,7-120
2017-09-28 00:00:00+00:00,-26.99733,72.44508,3649.4,47102.6,47101.6,129.8,979083.9,-33.9,-13.4,7-120
2017-09-28 00:01:00+00:00,-26.99563,72.44347,3657.1,47103.8,47103.1,132.2,979083.4,-33.9,-13.4,7-120
2017-09-28 00:02:00+00:00,-26.99394,72.44188,3673.7,47103.7,47104.6,134.5,979083.1,-34.1,-13.5,7-120
2017-09-28 00:03:00+00:00,-26.99226,72.44029,3678.3,47106.6,47107.1,136.8,979082.6,-34.1,-13.4,7-120
2017-09-28 00:04:00+00:00,-26.99056,72.43869,3686.5,47109.3,47108.1,140.3,979082.1,-34.2,-13.4,7-120
2017-09-28 00:05:00+00:00,-26.98885,72.4371,3663.0,47110.1,47109.1,142.9,979082.9,-33.7,-13.4,7-120
2017-09-28 00:06:00+00:00,-26.98714,72.43551,3696.5,47141.7,47109.6,145.6,979082.9,-33.6,-13.3,7-120
2017-09-28 00:07:00+00:00,-26.98543,72.43393,3702.1,47115.3,47113.4,149.5,979082.7,-33.7,-13.3,7-120
2017-09-28 00:08:00+00:00,-26.98371,72.43234,3736.6,47118.8,47117.5,155.3,979082.9,-33.7,-13.2,7-120
2017-09-28 00:09:00+00:00,-26.98202,72.43074,3775.3,47124.0,47118.9,159.1,979082.4,-33.8,-13.1,7-120
2017-09-28 00:10:00+00:00,-26.98032,72.42915,3751.3,47126.5,47125.7,164.2,979083.0,-33.7,-12.9,7-120
2017-09-28 00:11:00+00:00,-26.97862,72.42756,3804.6,47132.3,47195.0,169.4,979082.5,-34.2,-12.7,7-120
2017-09-28 00:12:00+00:00,-26.97691,72.42596,3772.1,47137.3,47133.4,176.9,979082.6,-34.2,-12.6,7-120
2017-09-28 00:13:00+00:00,-26.97522,72.42437,3795.1,47142.9,47141.2,183.8,979082.7,-34.1,-12.5,7-120
2017-09-28 00:14:00+00:00,-26.97353,72.42278,3822.8,47150.6,47146.5,192.1,979082.8,-33.7,-12.3,7-120
2017-09-28 00:15:00+00:00,-26.97184,72.4212,3838.7,47174.5,47154.1,200.6,979082.7,-33.8,-11.9,7-120
2017-09-28 00:16:00+00:00,-26.97015,72.41961,3886.0,47164.1,47160.1,206.9,979083.1,-33.8,-11.7,7-120
2017-09-28 00:17:00+00:00,-26.96844,72.41802,3929.3,47171.2,47167.2,214.2,979083.3,-33.8,-11.3,7-120
2017-09-28 00:18:00+00:00,-26.96674,72.41643,3910.4,47175.0,47171.1,220.6,979083.8,-33.8,-11.1,7-120
2017-09-28 00:19:00+00:00,-26.96506,72.41485,3891.5,47179.0,47176.4,225.4,979083.3,-33.7,-10.9,7-120
2017-09-28 00:20:00+00:00,-26.96339,72.41326,3819.6,47183.6,47127.3,231.1,979083.9,-33.9,-10.5,7-120
2017-09-28 00:21:00+00:00,-26.96172,72.41167,3742.9,47187.0,47185.9,235.2,979084.7,-33.7,-9.8,7-120
2017-09-28 00:22:00+00:00,-26.96003,72.41008,3719.1,47190.1,47187.8,238.0,979084.8,-33.7,-9.1,7-120
2017-09-28 00:23:00+00:00,-26.95832,72.4085,3788.8,47195.9,47150.7,238.4,979085.6,-33.4,-8.6,7-120
2017-09-28 00:24:00+00:00,-26.95718,72.40746,3799.6,47186.3,47213.1,237.7,979085.7,-33.3,-8.4,7-120
2017-09-28 00:25:00+00:00,-26.95489,72.40537,3809.3,47209.9,47185.4,235.1,979085.8,-33.4,-7.8,7-120
2017-09-28 00:26:00+00:00,-26.95318,72.40381,3817.9,47175.8,47182.1,231.5,979085.9,-33.7,-7.3,7-120
2017-09-28 00:27:00+00:00,-26.95147,72.40223,3800.3,47169.5,47175.6,224.1,979087.5,-33.9,-6.1,7-120
2017-09-28 00:28:00+00:00,-26.94979,72.40063,3725.2,47160.9,47166.3,217.1,979087.9,-34.0,-5.6,7-120
2017-09-28 00:29:00+00:00,-26.9481,72.39903,3649.4,47147.2,47158.8,208.3,979087.9,-34.1,-5.3,7-120
2017-09-28 00:30:00+00:00,-26.94643,72.39744,3610.5,47141.8,47147.9,197.4,979088.4,-33.8,-4.4,7-120
2017-09-28 00:31:00+00:00,-26.94474,72.39586,3572.7,47127.2,47135.5,185.0,979089.8,-33.2,-3.3,7-120
2017-09-28 00:32:00+00:00,-26.94304,72.3943,3514.8,47113.1,47122.5,173.4,979089.9,-33.5,-2.8,7-120
2017-09-28 00:33:00+00:00,-26.94134,72.39272,3500.6,47098.6,47107.6,159.3,979090.8,-33.8,-1.9,7-120
2017-09-28 00:34:00+00:00,-26.93965,72.39112,3464.3,47081.6,47092.9,143.2,979091.3,-34.2,-1.0,7-120
2017-09-28 00:35:00+00:00,-26.93795,72.38953,3453.7,47062.6,47061.8,125.8,979091.9,-33.7,-0.6,7-120
2017-09-28 00:36:00+00:00,-26.93625,72.38795,3426.0,47045.6,47059.3,109.3,979092.6,-33.8,0.4,7-120
2017-09-28 00:37:00+00:00,-26.93453,72.38636,3385.3,47027.3,47039.4,92.0,979093.0,-33.8,1.0,7-120
2017-09-28 00:38:00+00:00,-26.9328,72.38476,3398.1,47007.8,47020.3,73.4,979093.9,-34.0,1.9,7-120
2017-09-28 00:39:00+00:00,-26.93106,72.38318,3388.3,46991.2,47001.6,57.5,979094.6,-33.8,2.4,7-120
2017-09-28 00:40:00+00:00,-26.92932,72.3816,3363.6,46971.1,46982.0,38.9,979095.1,-34.1,3.2,7-120
2017-09-28 00:41:00+00:00,-26.92757,72.37999,3336.1,46950.2,46962.1,19.2,979096.1,-34.3,4.2,7-120
2017-09-28 00:42:00+00:00,-26.92582,72.37835,3285.1,46929.7,46941.9,0.5,979096.7,-35.2,5.4,7-120
2017-09-28 00:43:00+00:00,-26.92408,72.37669,3203.2,46910.7,46924.7,-17.9,979097.7,-35.2,6.4,7-120
2017-09-28 00:44:00+00:00,-26.92235,72.37504,3148.5,46889.1,46904.8,-37.5,979098.3,-35.2,7.1,7-120
2017-09-28 00:45:00+00:00,-26.92064,72.37342,3044.7,46874.8,46885.9,-51.7,979099.0,-34.3,7.9,7-120
2017-09-28 00:46:00+00:00,-26.91892,72.37182,3045.4,46856.6,46869.1,-69.2,979099.4,-33.9,8.4,7-120
2017-09-28 00:47:00+00:00,-26.91719,72.37023,3079.2,46837.7,46858.1,-87.3,979099.8,-34.0,8.9,7-120
2017-09-28 00:48:00+00:00,-26.91547,72.36863,3041.2,46817.6,46832.6,-100.8,979100.7,-34.4,9.4,7-120
2017-09-28 00:49:00+00:00,-26.91377,72.36701,2954.7,46805.9,46815.9,-116.7,979100.3,-34.4,9.9,7-120
2017-09-28 00:50:00+00:00,-26.91206,72.3654,2913.1,46792.3,46798.0,-130.6,979101.4,-34.2,10.6,7-120
2017-09-28 00:51:00+00:00,-26.91035,72.3638,2863.6,46761.2,46786.5,-142.3,979101.3,-34.0,11.1,7-120
2017-09-28 00:52:00+00:00,-26.90865,72.3622,2870.9,46765.5,46772.1,-154.4,979101.9,-34.2,11.6,7-120
2017-09-28 00:53:00+00:00,-26.90695,72.3606,2865.0,46746.8,46760.1,-163.0,979101.9,-34.1,11.9,7-120
2017-09-28 00:54:00+00:00,-26.90523,72.359,2886.7,46744.7,46747.0,-172.9,979102.4,-34.2,12.3,7-120
2017-09-28 00:55:00+00:00,-26.90351,72.3574,2910.2,46738.1,46737.8,-179.2,979102.3,-34.1,12.6,7-120
2017-09-28 00:56:00+00:00,-26.90179,72.3558,2936.0,46732.4,46734.3,-183.6,979103.1,-34.1,12.9,7-120
2017-09-28 00:57:00+00:00,-26.90009,72.3542,3012.4,46726.3,46728.1,-186.9,979102.5,-34.4,13.3,7-120
2017-09-28 00:58:00+00:00,-26.89839,72.3526,3076.5,46726.5,46724.8,-187.4,979102.9,-34.1,13.4,7-120
2017-09-28 00:59:00+00:00,-26.89669,72.35099,3117.0,46727.5,46726.6,-186.4,979103.1,-34.3,13.7,7-120
2017-09-28 01:00:00+00:00,-26.89497,72.34938,3112.3,46727.0,46727.6,-184.0,979103.7,-34.0,13.9,7-120
2017-09-28 01:01:00+00:00,-26.89326,72.34778,3122.8,46731.3,46729.2,-179.1,979103.2,-34.5,14.3,7-120
2017-09-28 01:02:00+00:00,-26.89155,72.34617,3179.6,46737.7,46733.1,-172.3,979104.1,-34.2,14.8,7-120
2017-09-28 01:03:00+00:00,-26.88984,72.34457,3226.0,46741.4,46740.0,-166.8,979103.4,-34.7,15.0,7-120
2017-09-28 01:04:00+00:00,-26.88813,72.34296,3261.1,46746.6,46744.6,-160.8,979104.4,-34.3,15.2,7-120
2017-09-28 01:05:00+00:00,-26.88643,72.34134,3305.5,46762.3,46745.1,-152.0,979103.9,-34.1,15.3,7-120
2017-09-28 01:06:00+00:00,-26.88473,72.33975,3319.2,46761.1,46756.3,-143.4,979104.9,-33.4,15.3,7-120
2017-09-28 01:07:00+00:00,-26.88302,72.33817,3291.5,46767.0,46763.5,-136.6,979103.7,-33.3,15.3,7-120
2017-09-28 01:08:00+00:00,-26.8813,72.3366,3338.8,46776.9,46769.6,-126.4,979103.1,-33.8,15.3,7-120
2017-09-28 01:09:00+00:00,-26.87961,72.33502,3308.3,46785.8,46781.8,-115.3,979103.6,-33.9,15.3,7-120
2017-09-28 01:10:00+00:00,-26.87792,72.33342,3298.0,46810.5,46790.3,-101.8,979103.3,-34.4,15.3,7-120
2017-09-28 01:11:00+00:00,-26.87622,72.33182,3279.8,46808.4,46801.1,-92.0,979103.3,-33.9,15.5,7-120
2017-09-28 01:12:00+00:00,-26.87452,72.33023,3313.2,46818.0,46811.8,-81.3,979103.3,-34.1,15.7,7-120
2017-09-28 01:13:00+00:00,-26.87281,72.32864,3325.2,46831.1,46815.7,-67.0,979103.3,-33.9,15.9,7-120
2017-09-28 01:14:00+00:00,-26.87108,72.32706,3334.8,46842.9,46835.5,-54.3,979103.4,-34.0,16.2,7-120
2017-09-28 01:15:00+00:00,-26.86937,72.32548,3301.2,46856.2,46851.6,-42.0,979103.9,-33.8,16.3,7-120
2017-09-28 01:16:00+00:00,-26.86767,72.32389,3302.9,46863.0,46858.1,-31.9,979103.8,-33.7,16.4,7-120
2017-09-28 01:17:00+00:00,-26.86598,72.32231,3297.6,46875.6,46866.2,-18.3,979103.8,-33.7,16.6,7-120
2017-09-28 01:18:00+00:00,-26.8643,72.32073,3285.6,46884.1,46882.2,-7.8,979103.9,-33.7,16.8,7-120
2017-09-28 01:19:00+00:00,-26.8626,72.31915,3281.1,46897.0,46891.4,4.9,979104.1,-33.5,16.9,7-120
2017-09-28 01:20:00+00:00,-26.86091,72.31757,3249.6,46902.3,46885.5,11.9,979103.8,-33.9,16.9,7-120
2017-09-28 01:21:00+00:00,-26.85922,72.31598,3245.6,46909.7,46904.9,19.6,979103.6,-33.9,16.9,7-120
2017-09-28 01:22:00+00:00,-26.85752,72.31439,3251.4,46916.3,46912.8,26.9,979103.4,-34.0,17.0,7-120
2017-09-28 01:23:00+00:00,-26.85583,72.31281,3247.0,46921.7,46915.8,34.3,979103.4,-33.6,17.1,7-120
2017-09-28 01:24:00+00:00,-26.85413,72.31124,3214.4,46928.6,46923.4,41.5,979103.7,-33.3,17.2,7-120
2017-09-28 01:25:00+00:00,-26.85243,72.30968,3202.0,46933.4,46930.6,47.0,979103.6,-33.4,17.3,7-120
2017-09-28 01:26:00+00:00,-26.85072,72.30811,3213.1,46936.2,46964.3,52.0,979103.6,-33.8,17.3,7-120
2017-09-28 01:27:00+00:00,-26.84902,72.30651,3290.1,46942.3,46940.8,57.7,979103.3,-34.2,17.4,7-120
2017-09-28 01:28:00+00:00,-26.84732,72.3049,3273.4,46943.7,46943.8,61.8,979102.9,-34.3,17.4,7-120
2017-09-28 01:29:00+00:00,-26.84562,72.30331,3232.2,46947.5,46944.5,65.6,979103.1,-34.1,17.5,7-120
2017-09-28 01:30:00+00:00,-26.84392,72.3017,3224.0,46949.7,46947.8,68.2,979103.2,-34.3,17.8,7-120
2017-09-28 01:31:00+00:00,-26.84221,72.3001,3250.6,46950.6,46949.9,71.5,979103.7,-34.3,18.1,7-120
2017-09-28 01:32:00+00:00,-26.84051,72.2985,3225.7,46951.8,46951.7,73.5,979103.8,-33.8,18.2,7-120
2017-09-28 01:33:00+00:00,-26.83881,72.29691,3222.7,46954.9,46953.2,75.8,979103.8,-33.4,18.3,7-120
2017-09-28 01:34:00+00:00,-26.83713,72.29534,3211.0,46955.0,46954.3,77.5,979103.3,-33.4,18.3,7-120
2017-09-28 01:35:00+00:00,-26.83602,72.2943,3222.9,46954.3,46981.7,78.1,979103.2,-33.5,18.4,7-120
2017-09-28 01:36:00+00:00,-26.83379,72.29221,3235.3,46954.5,46954.4,79.3,979103.3,-33.6,18.4,7-120
2017-09-28 01:37:00+00:00,-26.83209,72.29064,3149.1,46907.1,46954.1,80.4,979102.9,-33.9,18.4,7-120
2017-09-28 01:38:00+00:00,-26.83039,72.28904,3132.4,46953.9,46952.5,80.9,979103.2,-34.2,18.5,7-120
2017-09-28 01:39:00+00:00,-26.82869,72.28744,3152.7,46900.4,46953.1,80.7,979103.0,-34.3,18.6,7-120
2017-09-28 01:40:00+00:00,-26.82698,72.28584,3120.5,46952.0,46952.9,80.8,979102.7,-34.2,18.6,7-120
2017-09-28 01:41:00+00:00,-26.82528,72.28423,3171.2,46950.1,46949.4,81.1,979103.0,-34.1,18.5,7-120
2017-09-28 01:42:00+00:00,-26.82359,72.28264,3243.7,46947.5,46950.7,80.8,979102.3,-34.2,18.6,7-120
2017-09-28 01:43:00+00:00,-26.8219,72.28105,3222.0,46948.6,46949.4,81.0,979102.6,-33.8,18.6,7-120
2017-09-28 01:44:00+00:00,-26.8202,72.27947,3194.0,46948.1,46948.7,81.2,979102.9,-33.6,18.5,7-120
2017-09-28 01:45:00+00:00,-26.81851,72.27791,3216.8,46947.7,46946.6,81.1,979101.9,-33.2,18.6,7-120
2017-09-28 01:46:00+00:00,-26.81682,72.27636,3199.1,46945.6,46945.6,80.8,979101.9,-33.2,18.6,7-120
2017-09-28 01:47:00+00:00,-26.81513,72.27481,3209.3,46942.8,46945.7,80.1,979102.3,-33.0,18.5,7-120
2017-09-28 01:48:00+00:00,-26.81344,72.27325,3224.6,46938.8,46943.4,78.3,979101.8,-33.7,18.6,7-120
2017-09-28 01:49:00+00:00,-26.81175,72.27167,3243.7,46924.3,46939.3,76.7,979102.1,-33.9,18.8,7-120
2017-09-28 01:50:00+00:00,-26.81005,72.27006,3240.7,46940.1,46938.7,75.3,979102.4,-34.5,19.1,7-120
2017-09-28 01:51:00+00:00,-26.80835,72.26846,3283.7,46927.5,46883.6,72.0,979101.8,-34.3,19.2,7-120
2017-09-28 01:52:00+00:00,-26.80663,72.26685,3290.7,46927.0,46930.7,69.2,979102.1,-34.6,19.3,7-120
2017-09-28 01:53:00+00:00,-26.80492,72.26523,3263.9,46923.7,46926.1,65.9,979102.7,-34.2,19.3,7-120
2017-09-28 01:54:00+00:00,-26.8032,72.26362,3213.1,46920.4,46921.9,63.1,979102.1,-33.9,19.3,7-120
2017-09-28 01:55:00+00:00,-26.80148,72.26203,3247.1,46912.0,46917.1,61.3,979101.3,-33.9,19.3,7-120
2017-09-28 01:56:00+00:00,-26.79976,72.26043,3253.7,46911.4,46912.6,56.4,979101.6,-34.3,19.3,7-120
2017-09-28 01:57:00+00:00,-26.79806,72.25883,3239.9,46906.4,46909.0,52.8,979101.4,-34.4,19.4,7-120
2017-09-28 01:58:00+00:00,-26.79636,72.25724,3248.2,46901.8,46904.7,49.9,979101.5,-34.2,19.4,7-120
2017-09-28 01:59:00+00:00,-26.79467,72.25565,3244.4,46898.3,46900.1,47.1,979101.9,-33.7,19.4,7-120
2017-09-28 02:00:00+00:00,-26.79296,72.25409,3211.7,46887.0,46898.1,45.1,979101.3,-33.3,19.4,7-120
2017-09-28 02:01:00+00:00,-26.79126,72.25253,3225.2,46895.1,46894.4,40.4,979100.9,-33.3,19.3,7-120
2017-09-28 02:02:00+00:00,-26.78957,72.25098,3223.2,46895.6,46889.2,41.4,979100.8,-33.2,19.3,7-120
2017-09-28 02:03:00+00:00,-26.78787,72.24942,3215.6,46883.4,46890.3,39.8,979100.5,-33.4,19.3,7-120
2017-09-28 02:04:00+00:00,-26.78618,72.24786,3210.2,46884.9,46886.9,38.3,979100.9,-33.4,19.3,7-120
2017-09-28 02:05:00+00:00,-26.7845,72.24629,3188.2,46882.8,46884.4,37.8,979100.6,-33.5,19.3,7-120
2017-09-28 02:06:00+00:00,-26.78283,72.24472,3158.3,46881.5,46882.0,37.4,979100.8,-33.5,19.4,7-120
2017-09-28 02:07:00+00:00,-26.78117,72.24314,3166.7,46879.4,46880.7,36.8,979100.4,-33.8,19.4,7-120
2017-09-28 02:08:00+00:00,-26.7795,72.24154,3183.3,46878.4,46877.4,36.4,979100.6,-34.1,19.3,7-120
2017-09-28 02:09:00+00:00,-26.77781,72.23994,3111.3,46876.2,46878.0,35.3,979100.0,-34.3,19.2,7-120
2017-09-28 02:10:00+00:00,-26.77609,72.23834,3202.4,46873.8,46874.4,34.6,979099.5,-34.4,18.8,7-120
2017-09-28 02:11:00+00:00,-26.77437,72.23673,3211.0,46875.5,46874.4,34.5,979098.7,-35.4,18.4,7-120
2017-09-28 02:12:00+00:00,-26.77381,72.23618,3239.4,46871.8,46874.9,34.2,979098.1,-36.5,18.4,7-120
2017-09-28 02:30:00+00:00,-26.79683,72.21454,2982.6,46876.1,46873.5,43.7,979089.3,35.0,7.7,7-121
2017-09-28 02:31:00+00:00,-26.79848,72.21615,2975.2,46879.2,46877.6,44.6,979090.1,35.1,7.6,7-121
2017-09-28 02:32:00+00:00,-26.80017,72.21778,2979.1,46879.4,46880.0,46.5,979089.9,34.9,7.6,7-121
2017-09-28 02:33:00+00:00,-26.80187,72.21941,2989.1,46882.8,46884.3,46.8,979089.9,35.3,7.7,7-121
2017-09-28 02:34:00+00:00,-26.80357,72.22103,2967.7,46887.4,46885.5,49.3,979090.8,35.7,7.6,7-121
2017-09-28 02:35:00+00:00,-26.8053,72.22268,2980.3,46900.2,46896.6,50.8,979090.8,36.7,7.6,7-121
2017-09-28 02:36:00+00:00,-26.80704,72.22438,2964.3,46886.1,46890.5,53.1,979090.4,36.5,7.4,7-121
2017-09-28 02:37:00+00:00,-26.8088,72.22606,2946.8,46892.6,46894.5,52.5,979090.3,36.3,7.2,7-121
2017-09-28 02:38:00+00:00,-26.81056,72.2277,2958.5,46896.3,46895.3,54.6,979090.3,35.3,7.1,7-121
2017-09-28 02:39:00+00:00,-26.81232,72.22933,2968.5,46899.0,46898.4,56.1,979090.4,35.2,6.9,7-121
2017-09-28 02:40:00+00:00,-26.81406,72.23095,3008.7,46904.5,46899.8,58.2,979090.1,35.1,6.8,7-121
2017-09-28 02:41:00+00:00,-26.8158,72.23257,3015.8,46906.7,46889.5,58.9,979090.0,34.6,6.6,7-121
2017-09-28 02:42:00+00:00,-26.81755,72.23415,3002.6,46907.0,46895.9,60.5,979089.6,34.1,6.4,7-121
2017-09-28 02:43:00+00:00,-26.8193,72.23571,3028.5,46912.0,46907.1,61.8,979089.8,33.5,6.4,7-121
2017-09-28 02:44:00+00:00,-26.82102,72.23726,3010.2,46922.4,46907.0,65.8,979090.4,34.0,6.3,7-121
2017-09-28 02:45:00+00:00,-26.82271,72.23882,3047.8,46904.1,46922.1,69.9,979090.6,34.0,6.4,7-121
2017-09-28 02:46:00+00:00,-26.82438,72.24039,3078.1,46922.7,46918.8,70.6,979090.4,34.3,6.4,7-121
2017-09-28 02:47:00+00:00,-26.82605,72.24197,3073.9,46925.2,46919.8,73.1,979090.6,34.6,6.3,7-121
2017-09-28 02:48:00+00:00,-26.82773,72.24358,3096.1,46924.4,46925.5,75.3,979090.6,35.2,6.1,7-121
2017-09-28 02:49:00+00:00,-26.82942,72.24521,3092.9,46930.8,46928.9,77.3,979090.3,35.2,5.9,7-121
2017-09-28 02:50:00+00:00,-26.83111,72.24683,3131.3,46935.3,46930.5,79.3,979090.2,34.9,5.7,7-121
2017-09-28 02:51:00+00:00,-26.83279,72.24843,3129.4,46939.1,46945.9,80.7,979090.4,34.6,5.5,7-121
2017-09-28 02:52:00+00:00,-26.83447,72.25002,3148.5,46943.6,46930.7,87.1,979090.2,34.8,5.4,7-121
2017-09-28 02:53:00+00:00,-26.83616,72.25164,3126.0,46945.6,46940.6,86.0,979090.2,34.9,5.3,7-121
2017-09-28 02:54:00+00:00,-26.83786,72.25326,3126.1,46946.2,46945.0,88.8,979089.9,35.3,5.2,7-121
2017-09-28 02:55:00+00:00,-26.83959,72.25489,3135.2,46952.2,46947.1,92.0,979089.9,34.9,5.1,7-121
2017-09-28 02:56:00+00:00,-26.84134,72.25651,3083.7,46955.1,46951.1,94.4,979090.9,35.2,4.9,7-121
2017-09-28 02:57:00+00:00,-26.84309,72.25812,3106.4,46955.7,46954.5,95.5,979090.4,34.8,4.9,7-121
2017-09-28 02:58:00+00:00,-26.84484,72.25973,3083.7,46958.1,46956.7,103.4,979090.5,34.8,4.9,7-121
2017-09-28 02:59:00+00:00,-26.84658,72.26131,3161.7,46968.5,46965.2,103.4,979090.4,33.9,4.7,7-121
2017-09-28 03:00:00+00:00,-26.84833,72.26285,3157.6,46971.6,46964.9,105.8,979091.0,33.2,4.6,7-121
2017-09-28 03:01:00+00:00,-26.85004,72.26437,3131.4,46979.3,46970.6,108.2,979090.3,32.9,4.6,7-121
2017-09-28 03:02:00+00:00,-26.85171,72.26588,3110.0,46978.5,46976.5,111.2,979090.3,32.8,4.6,7-121
2017-09-28 03:03:00+00:00,-26.85336,72.26742,3077.9,46982.5,46979.2,114.4,979091.0,33.6,4.6,7-121
2017-09-28 03:04:00+00:00,-26.85502,72.26898,3099.3,46975.3,46979.6,117.8,979090.9,34.2,4.4,7-121
2017-09-28 03:05:00+00:00,-26.85669,72.27058,3109.3,46995.6,46985.5,117.7,979091.2,35.3,4.3,7-121
